index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
196,2002.01,4,11,J4e,Aogiyama,2-2 (6-9),0,oshidashi,69,J3w,Towanoyama,4-0 (11-4),1
197,2002.01,4,69,J3w,Towanoyama,4-0 (11-4),1,oshidashi,11,J4e,Aogiyama,2-2 (6-9),0
198,2002.01,4,18,J2e,Takatoriki,2-2 (9-6),0,oshidashi,875,J5w,Takamisakari,3-1 (12-3),1
199,2002.01,4,875,J5w,Takamisakari,3-1 (12-3),1,oshidashi,18,J2e,Takatoriki,2-2 (9-6),0
200,2002.01,4,33,J2w,Terao,0-4 (5-10),0,oshidashi,70,J1e,Kitazakura,1-3 (6-9),1
201,2002.01,4,70,J1e,Kitazakura,1-3 (6-9),1,oshidashi,33,J2w,Terao,0-4 (5-10),0
202,2002.01,4,96,M14w,Jumonji,2-2 (6-9),1,shitatenage,138,M15e,Sentoryu,2-2 (6-9),0
203,2002.01,4,138,M15e,Sentoryu,2-2 (6-9),0,shitatenage,96,M14w,Jumonji,2-2 (6-9),1
204,2002.01,4,15,M13e,Oginishiki,1-3 (7-8),0,yoritaoshi,1018,J3e,Shimotori,2-2 (12-3),1
205,2002.01,4,1018,J3e,Shimotori,2-2 (12-3),1,yoritaoshi,15,M13e,Oginishiki,1-3 (7-8),0
206,2002.01,4,34,M12w,Asanowaka,0-4 (3-12),0,yorikiri,50,M11e,Tokitsuumi,2-2 (11-4),1
207,2002.01,4,50,M11e,Tokitsuumi,2-2 (11-4),1,yorikiri,34,M12w,Asanowaka,0-4 (3-12),0
208,2002.01,4,58,M11w,Oikari,1-3 (7-8),0,hatakikomi,72,M14e,Tochisakae,4-0 (9-6),1
209,2002.01,4,72,M14e,Tochisakae,4-0 (9-6),1,hatakikomi,58,M11w,Oikari,1-3 (7-8),0
210,2002.01,4,88,M10w,Tamarikido,1-3 (4-11),0,hikiotoshi,874,M13w,Hamanishiki,3-1 (8-7),1
